SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,GP,MPG,GAMES,MIN_TOTAL,FIRST_GAME,LAST_GAME,OFFRTG_AVG,DEFRTG_AVG,NETRTG_AVG,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,sp_work_OFF_RATING,sp_work_DEF_RATING,sp_work_NET_RATING,PIE_AVG,USG_PCT_AVG
2016-17,Alex Abrines,OKC,203518,68,15.517598039215734,10,130.7,2016-10-26T00:00:00,2016-11-14T00:00:00,98.71032899770468,108.54567712318287,-9.835348125478191,95.0628156082632,109.13083397092579,-14.068018362662599,98.71032899770468,108.54567712318287,-9.835348125478191,0.038500382555470544,0.16337719969395564
2016-17,Andrew Harrison,MEM,1626150,72,20.470462962962916,10,239,2016-10-26T00:00:00,2016-11-16T00:00:00,105.821589958159,113.06702928870293,-7.245439330543931,104.20899581589958,110.72100418410042,-6.5120083682008385,105.821589958159,113.06702928870293,-7.245439330543931,0.023809623430962344,0.1444050209205021
2016-17,Brandon Ingram,LAL,1627742,79,28.851413502109747,10,213.6,2016-10-26T00:00:00,2016-11-12T00:00:00,105.86320224719101,96.28965355805244,9.573548689138576,105.42691947565542,94.7812265917603,10.645692883895123,105.86320224719101,96.28965355805244,9.573548689138576,0.07040683520599252,0.15014185393258428
2016-17,Buddy Hield,SAC,1627741,82,23.02662601626012,10,212.20000000000002,2016-10-26T00:00:00,2016-11-12T00:00:00,94.32525918944391,105.77318567389254,-11.44792648444863,93.93638077285578,105.6571630537229,-11.720782280867112,94.32525918944391,105.77318567389254,-11.44792648444863,0.06979547596606973,0.24619698397737982
2016-17,Caris LeVert,BKN,1627747,57,21.69941520467842,10,142.1,2016-12-07T00:00:00,2016-12-26T00:00:00,106.84137931034483,106.13919774806476,0.7021815622800744,107.95636875439831,106.91055594651654,1.0458128078817737,106.84137931034483,106.13919774806476,0.7021815622800744,0.06683391977480647,0.15997466572836033
2016-17,Chasson Randle,NYK,1626184,26,11.501602564102578,10,101.3,2017-01-14T00:00:00,2017-03-06T00:00:00,113.52467917077988,100.22902270483712,13.295656465942756,112.8761105626851,104.97492596248767,7.901184600197425,113.52467917077988,100.22902270483712,13.295656465942756,0.1069634748272458,0.17505824284304047
2016-17,Dario Šarić,PHI,203967,81,26.28423868312753,10,269.3,2016-10-26T00:00:00,2016-11-14T00:00:00,96.84326030449313,106.72840698106201,-9.88514667656888,95.15310063126624,107.62784998143334,-12.474749350167102,96.84326030449313,106.72840698106201,-9.88514667656888,0.0756750835499443,0.19930300779799479
2016-17,Davis Bertans,SAS,202722,67,12.053109452736313,10,99.7,2016-10-25T00:00:00,2016-11-18T00:00:00,100.74282848545639,100.02758274824473,0.7152457372116601,101.21644934804414,101.15285857572718,0.06359077231695665,100.74282848545639,100.02758274824473,0.7152457372116601,0.021660982948846535,0.11545235707121364
2016-17,Denzel Valentine,CHI,1627756,57,17.132076023391807,10,84.6,2016-10-29T00:00:00,2016-11-20T00:00:00,107.65851063829788,97.50130023640664,10.157210401891248,108.88333333333333,96.80200945626478,12.081323877068542,107.65851063829788,97.50130023640664,10.157210401891248,0.03266193853427896,0.14989598108747046
2016-17,Derrick Jones Jr.,PHX,1627884,32,17.04375,10,58.3,2016-11-19T00:00:00,2017-02-28T00:00:00,111.43156089193826,105.10137221269297,6.330188679245296,110.01835334476844,110.67804459691253,-0.6596912521440856,111.43156089193826,105.10137221269297,6.330188679245296,0.09163807890222984,0.1477238421955403
2016-17,Domantas Sabonis,OKC,1627734,81,20.141831275720126,10,212.3,2016-10-26T00:00:00,2016-11-13T00:00:00,104.59505416862929,103.97960433349033,0.6154498351389606,99.38412623645783,104.20489872821479,-4.820772491756955,104.59505416862929,103.97960433349033,0.6154498351389606,0.08302496467263307,0.15283231276495524
