SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,GP,MPG,GAMES,MIN_TOTAL,FIRST_GAME,LAST_GAME,OFFRTG_AVG,DEFRTG_AVG,NETRTG_AVG,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,sp_work_OFF_RATING,sp_work_DEF_RATING,sp_work_NET_RATING,PIE_AVG,USG_PCT_AVG
2017-18,Dwayne Bacon,CHA,1628407,53,13.45279874213836,10,248.5,2017-10-18T00:00:00,2017-11-05T00:00:00,100.0569014084507,105.1159356136821,-5.059034205231399,99.16342052313884,99.81054325955735,-0.6471227364185097,100.0569014084507,105.1159356136821,-5.059034205231399,0.0674,0.13879637826961772
2017-18,Frank Mason III,SAC,1628412,52,18.92294871794871,10,155.5,2017-10-21T00:00:00,2017-11-20T00:00:00,98.02649517684888,104.18951768488746,-6.16302250803858,98.55736334405145,106.67897106109324,-8.121607717041783,98.02649517684888,104.18951768488746,-6.16302250803858,0.07909067524115757,0.24319678456591642
2017-18,Frank Ntilikina,NYK,1628373,78,21.86728632478628,10,202.2,2017-10-19T00:00:00,2017-11-11T00:00:00,113.30558852621168,102.21958456973294,11.086003956478734,111.63630069238378,104.8942631058358,6.74203758654798,113.30558852621168,102.21958456973294,11.086003956478734,0.050635509396636996,0.16471562809099902
2017-18,Ivan Rabb,MEM,1628397,36,14.3225,10,79.1,2017-10-28T00:00:00,2018-01-26T00:00:00,106.97623261694059,103.92364096080912,3.0525916561314688,105.0322376738306,106.8441213653603,-1.811883691529701,106.97623261694059,103.92364096080912,3.0525916561314688,0.1369102402022756,0.18070417193426044
2017-18,Jarrett Allen,BKN,1628386,72,20.015486111111112,10,154,2017-10-20T00:00:00,2017-11-24T00:00:00,104.83954545454546,104.71694805194805,0.12259740259740681,103.87136363636364,106.0807142857143,-2.209350649350654,104.83954545454546,104.71694805194805,0.12259740259740681,0.07723831168831169,0.13603766233766235
2017-18,Jawun Evans,LAC,1628393,48,16.205381944444436,10,132.6,2017-10-30T00:00:00,2017-11-22T00:00:00,105.66101055806938,101.62209653092006,4.038914027149318,105.96168929110107,102.76930618401207,3.1923831070890003,105.66101055806938,101.62209653092006,4.038914027149318,0.009472850678733031,0.18848642533936652
2017-18,Jayson Tatum,BOS,1628369,80,30.536395833333376,10,315,2017-10-17T00:00:00,2017-11-05T00:00:00,104.44784126984126,96.19507936507937,8.252761904761897,103.42415873015874,94.9068253968254,8.51733333333334,104.44784126984126,96.19507936507937,8.252761904761897,0.1232488888888889,0.17145555555555556
2017-18,John Collins,ATL,1628381,74,24.116486486486487,10,206.9,2017-10-18T00:00:00,2017-11-05T00:00:00,104.264813919768,101.33779603673273,2.927017883035276,104.79362010633156,102.20096665055583,2.592653455775732,104.264813919768,101.33779603673273,2.927017883035276,0.10285355244079265,0.21801111648139196
2017-18,Jonathan Isaac,ORL,1628371,27,19.830061728395073,10,201.4,2017-10-18T00:00:00,2017-11-08T00:00:00,99.62120158887785,100.79975173783515,-1.1785501489572994,100.42879841112214,98.43262164846078,1.9961767626613636,99.62120158887785,100.79975173783515,-1.1785501489572994,0.08167527308838134,0.14182075471698113
2017-18,Jordan Bell,GSW,1628395,57,14.191461988304088,10,90,2017-10-17T00:00:00,2017-11-08T00:00:00,115.04011111111112,95.40044444444446,19.639666666666656,120.72411111111111,93.30166666666666,27.42244444444445,115.04011111111112,95.40044444444446,19.639666666666656,0.11253444444444444,0.1341711111111111
2017-18,Josh Hart,LAL,1628404,63,23.18288359788365,10,135.3,2017-10-20T00:00:00,2017-11-08T00:00:00,96.16304508499628,93.01367331855135,3.1493717664449292,97.46984478935698,95.51589061345157,1.9539541759054089,96.16304508499628,93.01367331855135,3.1493717664449292,0.047566149297856616,0.1021611234294161
2017-18,Josh Jackson,PHX,1628367,77,25.444393939393898,10,239.6,2017-10-18T00:00:00,2017-11-05T00:00:00,95.75104340567613,107.63255425709515,-11.881510851419023,97.10575959933223,107.4477879799666,-10.342028380634375,95.75104340567613,107.63255425709515,-11.881510851419023,0.047824707846410686,0.2101339732888147
2017-18,Justin Jackson,SAC,1628382,68,22.150857843137207,10,185.29999999999998,2017-10-18T00:00:00,2017-11-07T00:00:00,91.25364274150027,101.30145709660012,-10.047814355099845,90.46038855909336,102.56994063680519,-12.109552077711825,91.25364274150027,101.30145709660012,-10.047814355099845,0.05236751214247167,0.15442417701025365
2017-18,Khem Birch,ORL,203920,42,13.771587301587308,10,73.10000000000001,2017-10-21T00:00:00,2018-01-21T00:00:00,100.42421340629275,108.73830369357044,-8.314090287277693,100.5752393980848,111.18645690834472,-10.61121751025992,100.42421340629275,108.73830369357044,-8.314090287277693,0.11891518467852256,0.16062243502051982
2017-18,Kobi Simmons,MEM,1628424,32,20.096666666666657,10,153.8,2017-11-29T00:00:00,2018-01-02T00:00:00,109.16144343302989,112.26378413524057,-3.1023407022106824,109.12321196358907,112.84109232769829,-3.71788036410922,109.16144343302989,112.26378413524057,-3.1023407022106824,0.048288036410923274,0.12292847854356305
2017-18,Kyle Collinsworth,DAL,1627858,32,14.986145833333344,10,105.3,2017-12-20T00:00:00,2018-01-29T00:00:00,104.21054131054132,93.10265906932572,11.107882241215592,109.17673314339982,95.2834757834758,13.893257359924021,104.21054131054132,93.10265906932572,11.107882241215592,0.12540075973409306,0.09831623931623933
2017-18,Kyle Kuzma,LAL,1628398,77,31.18058441558442,10,291.1,2017-10-19T00:00:00,2017-11-05T00:00:00,102.20401923737546,103.5898660254208,-1.3858467880453418,101.50443146684987,103.82576434215045,-2.321332875300584,102.20401923737546,103.5898660254208,-1.3858467880453418,0.1344726897973205,0.19119924424596357
2017-18,Lauri Markkanen,CHI,1628374,68,29.706176470588236,10,321.3,2017-10-19T00:00:00,2017-11-10T00:00:00,99.67317149081855,103.64385309679429,-3.9706816059757415,97.19520697167755,104.48378462496109,-7.288577653283539,99.67317149081855,103.64385309679429,-3.9706816059757415,0.1257270463741052,0.20005539993775287
2017-18,Lonzo Ball,LAL,1628366,52,34.23185897435904,10,329.9,2017-10-19T00:00:00,2017-11-05T00:00:00,100.84701424674144,101.79896938466203,-0.9519551379205922,97.9059108820855,101.82306759624129,-3.9171567141557944,100.84701424674144,101.79896938466203,-0.9519551379205922,0.07593604122461352,0.18093846620187937
2017-18,Luke Kennard,DET,1628379,73,20.03799086757986,10,158.3,2017-10-20T00:00:00,2017-11-17T00:00:00,110.57087807959569,100.02324699936828,10.547631080227404,110.01718256475047,100.35439039797852,9.66279216677195,110.57087807959569,100.02324699936828,10.547631080227404,0.09554390397978521,0.18182564750473784
2017-18,Malik Monk,CHA,1628370,63,13.547698412698413,10,213.1,2017-10-18T00:00:00,2017-11-05T00:00:00,92.14270295635852,105.79319568277803,-13.650492726419515,91.17442515251057,102.04251525105583,-10.868090098545267,92.14270295635852,105.79319568277803,-13.650492726419515,0.056404035664007514,0.22634584702017835
2017-18,Maxi Kleber,DAL,1628467,72,16.751504629629583,10,133.6,2017-10-21T00:00:00,2017-11-17T00:00:00,106.30703592814372,100.73884730538923,5.568188622754491,101.64438622754491,102.36586826347306,-0.7214820359281475,106.30703592814372,100.73884730538923,5.568188622754491,0.0723053892215569,0.11159805389221557
2017-18,Mike James,NOP,1628455,36,19.06912037037036,10,235.7,2017-10-18T00:00:00,2017-11-05T00:00:00,107.48447178616887,107.21964361476454,0.2648281714043321,109.6150190920662,108.36877386508274,1.2462452269834614,107.48447178616887,107.21964361476454,0.2648281714043321,0.09467161646160374,0.22278277471361901
2017-18,Milos Teodosic,LAC,1628462,45,25.201222222222224,10,246.5,2017-10-19T00:00:00,2017-12-29T00:00:00,111.22649087221095,93.70734279918864,17.519148073022308,111.07444219066936,93.77026369168357,17.30417849898579,111.22649087221095,93.70734279918864,17.519148073022308,0.08458620689655172,0.19538215010141985
2017-18,OG Anunoby,TOR,1628384,74,20.019752252252296,10,166.4,2017-10-19T00:00:00,2017-11-07T00:00:00,111.01736778846154,95.2530048076923,15.764362980769235,110.91376201923076,97.60751201923077,13.306249999999991,111.01736778846154,95.2530048076923,15.764362980769235,0.06554206730769231,0.14675360576923074
2017-18,Royce O'Neale,UTA,1626220,69,16.660169082125652,10,72.5,2017-10-21T00:00:00,2017-11-22T00:00:00,107.83641379310345,100.3168275862069,7.519586206896548,115.08386206896552,99.88772413793103,15.196137931034485,107.83641379310345,100.3168275862069,7.519586206896548,0.06791862068965518,0.14554620689655173
2017-18,Semi Ojeleye,BOS,1628400,73,15.756301369863014,10,148.5,2017-10-17T00:00:00,2017-11-06T00:00:00,105.43353535353535,104.49050505050505,0.943030303030298,108.26989898989899,104.05777777777777,4.212121212121218,105.43353535353535,104.49050505050505,0.943030303030298,0.04407878787878788,0.07907878787878787
2017-18,Sindarius Thornwell,LAC,1628414,73,15.833972602739728,10,110.4,2017-10-19T00:00:00,2017-11-07T00:00:00,94.58134057971013,98.68124999999999,-4.099909420289862,97.4990036231884,103.55996376811594,-6.0609601449275345,94.58134057971013,98.68124999999999,-4.099909420289862,0.004590579710144926,0.15869202898550724
2017-18,Sterling Brown,MIL,1628425,54,14.37864197530865,10,69.1,2017-10-20T00:00:00,2017-12-23T00:00:00,110.43053545586108,98.76743849493488,11.663096960926197,105.43965267727931,100.02952243125905,5.410130246020259,110.43053545586108,98.76743849493488,11.663096960926197,0.036879884225759774,0.16624891461649785
2017-18,Terrance Ferguson,OKC,1628390,61,12.509781420765034,10,44.3,2017-10-19T00:00:00,2017-11-15T00:00:00,88.42708803611738,93.10225733634313,-4.675169300225747,88.92189616252821,100.84446952595937,-11.922573363431155,88.42708803611738,93.10225733634313,-4.675169300225747,-0.030142212189616248,0.11110158013544019
2017-18,Torrey Craig,DEN,1628470,39,16.12517094017095,10,167.4,2017-11-28T00:00:00,2018-01-03T00:00:00,109.61594982078852,108.76505376344086,0.8508960573476543,110.07359617682198,109.23853046594981,0.835065710872172,109.61594982078852,108.76505376344086,0.8508960573476543,0.06269354838709677,0.1079599761051374
2017-18,Tyler Cavanaugh,ATL,1628463,39,13.294358974358975,10,95.10000000000001,2017-11-05T00:00:00,2017-11-24T00:00:00,116.00578338590955,102.64553101997896,13.360252365930592,118.69169295478443,103.77707676130389,14.91461619348054,116.00578338590955,102.64553101997896,13.360252365930592,0.08839327024185067,0.12476971608832807
2017-18,Tyler Dorsey,ATL,1628416,56,17.396607142857142,10,63.1,2017-10-20T00:00:00,2017-12-14T00:00:00,107.7622820919176,88.183676703645,19.578605388272592,105.27163232963551,92.03169572107765,13.239936608557855,107.7622820919176,88.183676703645,19.578605388272592,0.0747337559429477,0.1896053882725832
2017-18,Tyrone Wallace,LAC,1627820,30,28.372833333333332,10,323.3,2018-01-06T00:00:00,2018-01-24T00:00:00,110.70522734302504,107.60266006804825,3.102567274976792,109.06854314877822,106.84831425920197,2.220228889576248,110.70522734302504,107.60266006804825,3.102567274976792,0.07368852459016392,0.1481509433962264
2017-18,Wes Iwundu,ORL,1628411,62,16.456532258064517,10,83,2017-10-21T00:00:00,2017-12-09T00:00:00,87.67939759036145,106.805421686747,-19.12602409638555,85.8122891566265,109.11855421686747,-23.30626506024096,87.67939759036145,106.805421686747,-19.12602409638555,-0.012639759036144574,0.15126987951807228
2017-18,Zach Collins,POR,1628380,66,15.840151515151517,10,81.4,2017-10-20T00:00:00,2017-12-11T00:00:00,105.87420147420147,107.2527027027027,-1.3785012285012357,106.18906633906634,106.1061425061425,0.08292383292383931,105.87420147420147,107.2527027027027,-1.3785012285012357,-0.08185380835380836,0.15888452088452087
