SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,GP,MPG,GAMES,MIN_TOTAL,FIRST_GAME,LAST_GAME,OFFRTG_AVG,DEFRTG_AVG,NETRTG_AVG,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,sp_work_OFF_RATING,sp_work_DEF_RATING,sp_work_NET_RATING,PIE_AVG,USG_PCT_AVG
2023-24,Amen Thompson,HOU,1641708,62,22.395672043010805,10,147.3,2023-10-25T00:00:00,2023-12-27T00:00:00,105.59708078750849,109.00230821452817,-3.405227427019682,105.60780719619824,108.54032586558046,-2.932518669382219,105.59708078750849,109.00230821452817,-3.405227427019682,0.057399185336048875,0.17977596741344196
2023-24,Andre Jackson Jr.,MIL,1641748,57,10.04084795321637,10,85.9,2023-10-29T00:00:00,2023-11-20T00:00:00,116.36530849825377,109.36949941792781,6.995809080325955,117.60232828870778,109.40046565774155,8.201862630966232,116.36530849825377,109.36949941792781,6.995809080325955,0.03448544819557625,0.09501629802095458
2023-24,Anthony Black,ORL,1641710,69,16.872608695652175,10,189.9,2023-10-25T00:00:00,2023-11-17T00:00:00,110.84333859926278,105.43470247498682,5.408636124275958,105.51790416008424,103.71421800947869,1.8036861506055573,110.84333859926278,105.43470247498682,5.408636124275958,0.054966824644549765,0.11189362822538178
2023-24,Ausar Thompson,DET,1641709,63,25.12388888888889,10,318.1,2023-10-25T00:00:00,2023-11-10T00:00:00,104.69066331342344,111.05721471235458,-6.366551398931136,103.00314366551397,111.1898459603898,-8.186702294875829,104.69066331342344,111.05721471235458,-6.366551398931136,0.10141590694750079,0.18107136120716755
2023-24,Ben Sheppard,IND,1641767,57,14.285263157894736,10,64.3,2023-10-25T00:00:00,2023-12-13T00:00:00,122.28833592534993,115.79673405909797,6.491601866251955,119.10777604976673,120.1696734059098,-1.0618973561430778,122.28833592534993,115.79673405909797,6.491601866251955,0.0554447900466563,0.17150388802488337
2023-24,Bilal Coulibaly,WAS,1641731,63,27.226190476190474,10,254.8,2023-10-25T00:00:00,2023-11-13T00:00:00,109.90035321821036,108.33281004709576,1.5675431711145933,109.20039246467819,107.33500784929356,1.8653846153846274,109.90035321821036,108.33281004709576,1.5675431711145933,0.07827080062794348,0.1273269230769231
2023-24,Brandin Podziemski,GSW,1641764,74,26.59801801801797,10,159.5,2023-10-30T00:00:00,2023-11-20T00:00:00,108.43373040752351,103.918934169279,4.514796238244514,110.18865203761756,105.71931034482758,4.469341692789982,108.43373040752351,103.918934169279,4.514796238244514,0.10469090909090908,0.15613605015673981
2023-24,Brandon Miller,CHA,1641706,74,32.20220720720716,10,286.7,2023-10-25T00:00:00,2023-11-17T00:00:00,113.98841995116847,120.4612138123474,-6.472793861178928,112.03275200558075,118.05814440181373,-6.025392396232988,113.98841995116847,120.4612138123474,-6.472793861178928,0.06031391698639694,0.1825256365538891
2023-24,Brice Sensabaugh,UTA,1641729,32,18.261354166666656,10,75.7,2023-10-25T00:00:00,2024-02-29T00:00:00,103.22034346103038,116.40845442536329,-13.188110964332907,107.93883751651255,119.55970937912814,-11.620871862615587,103.22034346103038,116.40845442536329,-13.188110964332907,0.012688243064729193,0.1801783355350066
2023-24,Cam Whitmore,HOU,1641715,47,18.730496453900702,10,103.1,2023-10-25T00:00:00,2024-01-05T00:00:00,98.48283220174588,114.53976721629488,-16.056935014548998,99.98991270611059,118.14073714839961,-18.15082444228902,98.48283220174588,114.53976721629488,-16.056935014548998,0.1291823472356935,0.2746964112512124
2023-24,Cason Wallace,OKC,1641717,82,20.63319105691061,10,224.5,2023-10-25T00:00:00,2023-11-12T00:00:00,113.7233407572383,110.62151447661469,3.1018262806236123,114.71674832962138,107.82053452115812,6.8962138084632585,113.7233407572383,110.62151447661469,3.1018262806236123,0.08645968819599109,0.1111652561247216
2023-24,Chet Holmgren,OKC,1631096,82,29.424349593495972,10,300.8,2023-10-25T00:00:00,2023-11-12T00:00:00,113.19168882978722,108.69325132978723,4.498437499999994,112.82054521276595,109.86695478723402,2.953590425531928,113.19168882978722,108.69325132978723,4.498437499999994,0.13723537234042552,0.192938164893617
2023-24,Craig Porter Jr.,CLE,1641854,51,12.732450980392157,10,153.9,2023-10-28T00:00:00,2023-11-22T00:00:00,104.21293047433399,110.92482131254062,-6.711890838206628,107.37836257309941,110.26621182586094,-2.8878492527615265,104.21293047433399,110.92482131254062,-6.711890838206628,0.13176413255360622,0.2259746588693957
