SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,GP,MPG,GAMES,MIN_TOTAL,FIRST_GAME,LAST_GAME,OFFRTG_AVG,DEFRTG_AVG,NETRTG_AVG,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,sp_work_OFF_RATING,sp_work_DEF_RATING,sp_work_NET_RATING,PIE_AVG,USG_PCT_AVG
2020-21,Aaron Nesmith,BOS,1630174,46,14.53764492753624,10,117.3,2020-12-25T00:00:00,2021-02-11T00:00:00,104.54262574595056,112.16334185848253,-7.620716112531966,103.56001705029838,112.79454390451832,-9.234526854219936,104.54262574595056,112.16334185848253,-7.620716112531966,-0.012747655583972721,0.15988064791133846
2020-21,Aleksej Pokusevski,OKC,1630197,45,24.220333333333333,10,160.7,2020-12-26T00:00:00,2021-01-15T00:00:00,91.56664592408215,99.31219663970131,-7.74555071561916,92.266521468575,99.42750466708152,-7.160983198506528,91.56664592408215,99.31219663970131,-7.74555071561916,0.049999377722464225,0.16674735532047294
2020-21,Anthony Edwards,MIN,1630162,72,32.14120370370375,10,254.8,2020-12-23T00:00:00,2021-01-10T00:00:00,99.07904238618524,111.3848901098901,-12.305847723704858,98.82142857142857,110.94513343799058,-12.123704866562008,99.07904238618524,111.3848901098901,-12.305847723704858,0.05482613814756672,0.2510761381475667
2020-21,Brodric Thomas,CLE,1630271,32,12.4771875,10,82.7,2020-12-26T00:00:00,2021-03-26T00:00:00,119.10556227327689,96.88899637243047,22.21656590084642,118.1372430471584,96.15695284159614,21.98029020556227,119.10556227327689,96.88899637243047,22.21656590084642,0.06952720677146311,0.20500725513905682
2020-21,Chuma Okeke,ORL,1629643,45,25.16785185185178,10,211.6,2020-12-23T00:00:00,2021-02-11T00:00:00,107.72826086956522,108.08180529300567,-0.35354442344045367,104.89229678638941,108.72967863894141,-3.8373818525519994,107.72826086956522,108.08180529300567,-0.35354442344045367,0.07069659735349716,0.10200614366729678
2020-21,Cole Anthony,ORL,1630175,47,27.08177304964532,10,232.6,2020-12-23T00:00:00,2021-01-09T00:00:00,101.86883061049011,100.5609630266552,1.3078675838349056,101.56926053310406,100.88993981083405,0.6793207222700062,101.86883061049011,100.5609630266552,1.3078675838349056,0.08397592433361996,0.22053955288048152
2020-21,Deni Avdija,WAS,1630166,54,23.275493827160556,10,234.9,2020-12-23T00:00:00,2021-01-09T00:00:00,115.7634312473393,114.97054065559813,0.7928905917411697,114.28548318433376,115.14044274159215,-0.8549595572583968,115.7634312473393,114.97054065559813,0.7928905917411697,0.07113452532992763,0.11036781609195402
2020-21,Desmond Bane,MEM,1630217,68,22.337720588235292,10,228.3,2020-12-23T00:00:00,2021-01-11T00:00:00,105.01922908453788,101.95137976346912,3.0678493210687634,102.83784494086729,101.62001752080594,1.2178274200613401,105.01922908453788,101.95137976346912,3.0678493210687634,0.07362330267192291,0.1503118703460359
2020-21,Devin Vassell,SAS,1630170,62,17.031666666666613,10,156.7,2020-12-23T00:00:00,2021-01-12T00:00:00,107.20165922144226,92.59017230376516,14.611486917677098,107.91888959795789,93.68359923420549,14.235290363752398,107.20165922144226,92.59017230376516,14.611486917677098,0.08286790044671347,0.11249649010848756
2020-21,Dylan Windler,CLE,1629685,31,16.537150537634417,10,164.7,2020-12-23T00:00:00,2021-02-05T00:00:00,102.55336976320584,108.96332726168794,-6.4099574984821,105.16630236794171,109.23466909532485,-4.068366727383136,102.55336976320584,108.96332726168794,-6.4099574984821,0.0892902246508804,0.12593260473588344
2020-21,Facundo Campazzo,DEN,1630267,65,21.922025641025694,10,122.89999999999999,2020-12-23T00:00:00,2021-01-12T00:00:00,109.00016273393003,100.98877135882833,8.011391375101695,108.01342554922702,100.94686737184703,7.066558177379989,109.00016273393003,100.98877135882833,8.011391375101695,0.07103336045565502,0.15926281529698944
2020-21,Immanuel Quickley,NYK,1630193,64,19.429453125,10,182.2,2020-12-23T00:00:00,2021-01-17T00:00:00,106.88221734357849,107.61652030735456,-0.7343029637760736,106.93633369923161,107.03990120746433,-0.10356750823271454,106.88221734357849,107.61652030735456,-0.7343029637760736,0.11000493962678376,0.2494154774972558
2020-21,Isaac Okoro,CLE,1630171,67,32.43634328358209,10,368,2020-12-23T00:00:00,2021-01-22T00:00:00,105.0677445652174,109.9766304347826,-4.908885869565211,104.0585054347826,109.5786956521739,-5.520190217391303,105.0677445652174,109.9766304347826,-4.908885869565211,0.025088858695652177,0.12420407608695654
2020-21,Isaiah Stewart,DET,1630191,68,21.39453431372544,10,170.9,2020-12-28T00:00:00,2021-01-16T00:00:00,119.25078993563487,113.05705090696311,6.193739028671757,116.68613224107665,116.45751901696899,0.2286132241076615,119.25078993563487,113.05705090696311,6.193739028671757,0.0682387361029842,0.12701872440023404
2020-21,Jaden McDaniels,MIN,1630183,63,23.980687830687778,10,144.20000000000002,2020-12-27T00:00:00,2021-01-25T00:00:00,107.6633148404993,95.67871012482662,11.984604715672674,106.38259361997225,97.88564493758668,8.496948682385579,107.6633148404993,95.67871012482662,11.984604715672674,0.04507142857142857,0.15689597780859915
2020-21,Jae'Sean Tate,HOU,1630256,70,29.181666666666715,10,246.20000000000002,2020-12-26T00:00:00,2021-01-14T00:00:00,108.54212022745735,101.76783103168155,6.774289195775793,107.95564581640942,100.3549147034931,7.600731112916321,108.54212022745735,101.76783103168155,6.774289195775793,0.08006539398862712,0.13862063363119415
2020-21,James Wiseman,GSW,1630164,39,21.432820512820513,10,201.5,2020-12-22T00:00:00,2021-01-10T00:00:00,102.15598014888337,109.70595533498759,-7.54997518610422,99.02665012406949,108.59374689826302,-9.56709677419353,102.15598014888337,109.70595533498759,-7.54997518610422,0.09051414392059554,0.23832009925558315
