SEASON,PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,GP,MPG,GAMES,MIN_TOTAL,FIRST_GAME,LAST_GAME,OFFRTG_AVG,DEFRTG_AVG,NETRTG_AVG,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,sp_work_OFF_RATING,sp_work_DEF_RATING,sp_work_NET_RATING,PIE_AVG,USG_PCT_AVG
2024-25,AJ Johnson,WAS,1642358,29,22.013333333333346,10,69.7,2024-10-23T00:00:00,2025-02-12T00:00:00,104.18020086083213,99.10272596843615,5.077474892395983,104.63012912482066,98.57431850789096,6.055810616929691,104.18020086083213,99.10272596843615,5.077474892395983,0.345832137733142,0.17895121951219514
2024-25,Adem Bona,PHI,1641737,58,15.595689655172412,10,34.3,2024-10-23T00:00:00,2024-11-18T00:00:00,116.01166180758018,92.23556851311953,23.77609329446065,116.88250728862975,99.87317784256561,17.009329446064143,116.01166180758018,92.23556851311953,23.77609329446065,0.15670262390670556,0.08241399416909623
2024-25,Ajay Mitchell,OKC,1642349,36,16.582083333333333,10,145.7,2024-10-24T00:00:00,2024-11-10T00:00:00,104.6200411805079,92.0767330130405,12.543308167467401,104.33761153054222,91.78538091969801,12.552230610844205,104.6200411805079,92.0767330130405,12.543308167467401,0.10495470144131779,0.14496980096087853
2024-25,Alex Sarr,WAS,1642259,67,27.0780348258706,10,253.4,2024-10-24T00:00:00,2024-11-13T00:00:00,99.99625098658247,119.53954222573007,-19.543291239147607,98.86535122336227,116.9342541436464,-18.06890292028413,99.99625098658247,119.53954222573007,-19.543291239147607,0.06295303867403315,0.20292028413575375
2024-25,Antonio Reeves,NOP,1641810,44,14.989962121212114,10,104.3,2024-10-23T00:00:00,2024-11-22T00:00:00,96.66040268456376,119.47401725790988,-22.813614573346115,96.31399808245448,119.90143815915627,-23.587440076701796,96.66040268456376,119.47401725790988,-22.813614573346115,0.09512176414189838,0.22530776605944391
2024-25,Baylor Scheierman,BOS,1631248,31,12.383494623655903,10,58.9,2024-10-24T00:00:00,2025-02-08T00:00:00,92.69694397283533,101.35551782682514,-8.658573853989807,97.3327674023769,101.11273344651953,-3.7799660441426255,92.69694397283533,101.35551782682514,-8.658573853989807,0.03133106960950764,0.13792529711375212
2024-25,Bub Carrington,WAS,1642267,82,29.973048780487805,10,300.1,2024-10-24T00:00:00,2024-11-13T00:00:00,99.79653448850382,120.21269576807731,-20.416161279573487,99.31909363545483,118.46301232922359,-19.143918693768754,99.79653448850382,120.21269576807731,-20.416161279573487,0.08884138620459846,0.14835454848383872
2024-25,Cam Spencer,MEM,1642285,25,10.08973333333332,10,120.8,2024-11-20T00:00:00,2025-01-06T00:00:00,121.44064569536425,112.9398178807947,8.500827814569547,118.6683774834437,113.80794701986756,4.860430463576151,121.44064569536425,112.9398178807947,8.500827814569547,0.07555049668874173,0.11543708609271525
2024-25,Cody Williams,UTA,1642262,50,21.1922333333334,10,221.1,2024-10-23T00:00:00,2024-11-12T00:00:00,97.62985074626866,120.55667118950703,-22.92682044323837,97.19629127091814,117.54183627317956,-20.345545002261417,97.62985074626866,120.55667118950703,-22.92682044323837,0.018582089552238803,0.12254183627317956
2024-25,Dalton Knecht,LAL,1642261,78,19.15121794871795,10,168.7,2024-10-22T00:00:00,2024-11-10T00:00:00,121.62430349733255,115.31547125074096,6.308832246591592,122.9190278601067,110.9312981624185,11.987729697688195,121.62430349733255,115.31547125074096,6.308832246591592,0.05183343212803795,0.16150800237107293
